NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
2233,ER3580,17.4,26.0,42.0,17.5,26.24,43.27,Ontario,industrial engineering and manufacturing technologists and technicians
2233,ER46,17.5,26.44,37.02,18.85,28.37,38.46,Manitoba,industrial engineering and manufacturing technologists and technicians
2233,ER4650,18.0,26.4,36.92,18.85,28.37,38.46,Manitoba,industrial engineering and manufacturing technologists and technicians
2233,ER48,22.0,31.0,46.0,20.0,29.67,43.03,Alberta,industrial engineering and manufacturing technologists and technicians
2233,ER4830,22.0,31.0,46.0,20.0,27.69,30.0,Alberta,industrial engineering and manufacturing technologists and technicians
2234,ER00,19.5,30.0,51.15,20.0,32.0,50.0,National,construction estimators
2234,ER10,22.0,27.4,57.69,22.0,30.0,51.92,Newfoundland and Labrador,construction estimators
2234,ER1010,16.5,28.985709,43.39,22.0,30.0,51.92,Newfoundland and Labrador,construction estimators
2234,ER12,22.0,27.4,57.69,21.0,30.05,51.92,Nova Scotia,construction estimators
2234,ER13,22.0,27.4,57.69,21.0,30.05,51.92,New Brunswick,construction estimators
2234,ER24,16.13,28.0,43.27,18.42,25.18,44.47,Quebec,construction estimators
2234,ER2433,16.13,28.0,43.27,18.42,25.18,44.47,Quebec,construction estimators
2234,ER2455,16.13,28.0,43.27,18.42,25.18,44.47,Quebec,construction estimators
2234,ER2460,16.13,28.0,43.27,18.42,25.18,44.47,Quebec,construction estimators
2234,ER35,20.0,28.41,50.0,20.19,32.21,48.08,Ontario,construction estimators
2234,ER3510,20.0,28.41,50.0,20.19,32.21,48.08,Ontario,construction estimators
2234,ER3530,20.0,32.69,40.87,20.19,32.21,48.08,Ontario,construction estimators
2234,ER3540,20.0,28.41,50.0,17.83,32.05,49.05,Ontario,construction estimators
2234,ER3550,20.0,28.41,50.0,20.19,32.21,48.08,Ontario,construction estimators
2234,ER3560,20.0,28.41,50.0,20.19,32.21,48.08,Ontario,construction estimators
2234,ER3590,20.0,28.41,50.0,20.19,32.21,48.08,Ontario,construction estimators
2234,ER48,22.12,40.0,62.5,22.0,37.5,62.5,Alberta,construction estimators
2234,ER4810,22.12,40.0,62.5,22.0,37.5,62.5,Alberta,construction estimators
2234,ER4830,22.12,40.0,62.5,22.0,37.5,62.5,Alberta,construction estimators
2234,ER4850,22.12,40.0,62.5,22.0,37.5,62.5,Alberta,construction estimators
2234,ER4860,22.12,40.0,62.5,22.0,34.57,72.12,Alberta,construction estimators
2234,ER4870,22.12,40.0,62.5,22.0,37.5,62.5,Alberta,construction estimators
2234,ER59,22.73,36.0,60.0,15.0,33.65,48.08,British Columbia,construction estimators
2234,ER5920,22.73,36.0,60.0,15.0,33.65,48.08,British Columbia,construction estimators
2234,ER5930,22.73,36.0,60.0,15.0,33.65,48.08,British Columbia,construction estimators
2241,ER00,16.7,29.42,46.0,18.25,31.25,49.52,National,electrical and electronics engineering technologists and technicians
2241,ER10,16.48,32.0,48.08,21.48,34.13,45.64,Newfoundland and Labrador,electrical and electronics engineering technologists and technicians
2241,ER1010,18.0,32.0,50.37,15.0,34.13,60.0,Newfoundland and Labrador,electrical and electronics engineering technologists and technicians
2241,ER1110,16.79,28.72,43.03,17.5,28.85,43.63,Prince Edward Island,electrical and electronics engineering technologists and technicians
2241,ER12,15.23,28.21,42.0,17.5,28.85,43.0,Nova Scotia,electrical and electronics engineering technologists and technicians
2241,ER1220,15.23,28.21,42.0,17.5,28.85,43.0,Nova Scotia,electrical and electronics engineering technologists and technicians
2241,ER1240,15.23,28.21,42.0,17.5,28.85,43.0,Nova Scotia,electrical and electronics engineering technologists and technicians
2241,ER1250,18.5,30.77,42.0,18.0,33.31,43.0,Nova Scotia,electrical and electronics engineering technologists and technicians
2241,ER13,16.79,28.72,43.03,17.5,28.85,43.63,New Brunswick,electrical and electronics engineering technologists and technicians
2241,ER24,19.0,29.0,45.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2430,19.0,29.0,45.0,17.25,30.0,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2435,19.0,33.0,58.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2445,19.0,29.0,45.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2450,19.0,29.0,45.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2455,19.0,29.0,45.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2465,19.0,29.0,45.0,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER2475,16.0,27.0,42.63,18.0,28.35,40.0,Quebec,electrical and electronics engineering technologists and technicians
2241,ER35,15.0,28.0,50.0,19.0,31.48,53.85,Ontario,electrical and electronics engineering technologists and technicians
2241,ER3515,15.0,28.0,50.0,19.0,31.48,53.85,Ontario,electrical and electronics engineering technologists and technicians
2241,ER3530,13.75,28.0,43.27,18.75,32.0,53.0,Ontario,electrical and electronics engineering technologists and technicians
2241,ER3540,15.0,28.0,50.0,19.0,31.48,53.85,Ontario,electrical and electronics engineering technologists and technicians
2241,ER3550,15.0,28.0,50.0,19.0,31.48,53.85,Ontario,electrical and electronics engineering technologists and technicians
2241,ER3560,15.0,28.0,50.0,19.0,31.48,53.85,Ontario,electrical and electronics engineering technologists and technicians
2241,ER46,23.36,32.31,49.66,17.5,34.87,45.23,Manitoba,electrical and electronics engineering technologists and technicians
2241,ER4650,23.0,31.25,48.08,17.5,34.87,45.23,Manitoba,electrical and electronics engineering technologists and technicians
2241,ER47,17.0,27.205158,49.42,24.0,38.0,46.4,Saskatchewan,electrical and electronics engineering technologists and technicians
2241,ER4730,15.0,28.864304,57.310239,24.0,38.0,46.4,Saskatchewan,electrical and electronics engineering technologists and technicians
2241,ER48,22.3,35.0,48.08,17.7,35.0,53.0,Alberta,electrical and electronics engineering technologists and technicians
2241,ER4820,22.3,35.0,48.08,17.7,35.0,53.0,Alberta,electrical and electronics engineering technologists and technicians
2241,ER4830,22.0,37.98,67.31,17.7,35.0,53.0,Alberta,electrical and electronics engineering technologists and technicians
2241,ER4850,16.0,33.65,53.57,17.7,35.0,53.0,Alberta,electrical and electronics engineering technologists and technicians
2241,ER4870,22.3,35.0,48.08,17.7,35.0,53.0,Alberta,electrical and electronics engineering technologists and technicians
2241,ER59,18.0,27.0,42.56,17.45,31.79,52.0,British Columbia,electrical and electronics engineering technologists and technicians
2241,ER5910,18.0,27.0,42.56,17.45,31.79,52.0,British Columbia,electrical and electronics engineering technologists and technicians
2241,ER5920,18.0,25.0,35.0,17.45,31.79,52.0,British Columbia,electrical and electronics engineering technologists and technicians
2241,ER5930,18.0,27.0,42.56,17.45,31.79,52.0,British Columbia,electrical and electronics engineering technologists and technicians
2242,ER00,13.75,23.0,38.46,16.0,25.0,39.0,National,electronic service technicians (household and business equipment)
2242,ER1110,12.98,21.63,37.3,13.35,22.0,35.0,Prince Edward Island,electronic service technicians (household and business equipment)
2242,ER12,15.0,22.71,38.0,15.0,25.0,41.0,Nova Scotia,electronic service technicians (household and business equipment)
2242,ER1210,15.0,22.71,38.0,15.0,22.0,38.7,Nova Scotia,electronic service technicians (household and business equipment)
2242,ER1220,15.0,22.71,38.0,15.0,25.0,41.0,Nova Scotia,electronic service technicians (household and business equipment)
2242,ER1250,15.0,21.15,35.71,15.0,25.0,41.0,Nova Scotia,electronic service technicians (household and business equipment)
2242,ER13,12.5,20.67,37.69,16.0,25.0,33.11,New Brunswick,electronic service technicians (household and business equipment)
2242,ER1310,12.5,20.67,37.69,16.0,25.0,33.11,New Brunswick,electronic service technicians (household and business equipment)
2242,ER1320,12.5,20.67,37.69,18.0,23.08,38.86,New Brunswick,electronic service technicians (household and business equipment)
2242,ER24,14.0,23.5,32.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2420,14.5,20.3,30.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2425,14.0,23.5,32.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2430,14.0,23.5,32.0,13.1,25.03,30.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2435,16.0,25.0,29.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2440,14.0,23.5,32.0,19.49,24.0,33.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2455,14.0,23.5,32.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER2465,14.0,23.5,32.0,18.0,26.0,39.0,Quebec,electronic service technicians (household and business equipment)
2242,ER35,12.8,21.05,38.46,16.0,24.79,38.0,Ontario,electronic service technicians (household and business equipment)
2242,ER3510,13.0,23.08,50.0,16.0,22.7,35.0,Ontario,electronic service technicians (household and business equipment)
2242,ER3530,13.0,19.51,38.27,16.0,25.0,35.0,Ontario,electronic service technicians (household and business equipment)
2242,ER3540,14.0,25.0,43.59,15.5,22.84,30.77,Ontario,electronic service technicians (household and business equipment)
2242,ER3550,12.0,22.5,40.0,16.0,24.79,38.0,Ontario,electronic service technicians (household and business equipment)
2242,ER3560,12.8,21.05,38.46,14.25,24.79,38.46,Ontario,electronic service technicians (household and business equipment)
2242,ER3570,12.8,21.05,38.46,16.0,22.0,43.27,Ontario,electronic service technicians (household and business equipment)
2242,ER3590,12.8,21.05,38.46,15.0,23.0,40.0,Ontario,electronic service technicians (household and business equipment)
2242,ER3595,12.8,21.05,38.46,14.25,22.73,40.87,Ontario,electronic service technicians (household and business equipment)
2242,ER46,12.5,24.37,37.0,15.0,23.5,37.5,Manitoba,electronic service technicians (household and business equipment)
2242,ER4610,12.5,24.37,37.0,15.0,23.5,37.5,Manitoba,electronic service technicians (household and business equipment)
2242,ER4640,12.5,24.37,37.0,15.0,23.5,37.5,Manitoba,electronic service technicians (household and business equipment)
2242,ER4650,12.5,25.0,35.9,17.5,25.0,37.5,Manitoba,electronic service technicians (household and business equipment)
2242,ER47,19.0,26.5,37.95,15.5,22.0,38.16,Saskatchewan,electronic service technicians (household and business equipment)
2242,ER4710,19.0,26.5,37.95,15.5,22.0,38.16,Saskatchewan,electronic service technicians (household and business equipment)
2242,ER4730,19.0,26.5,37.95,16.15,22.0,32.86,Saskatchewan,electronic service technicians (household and business equipment)
2242,ER48,16.03,26.71,48.08,18.95,26.72,36.55,Alberta,electronic service technicians (household and business equipment)
2242,ER4810,16.03,26.71,48.08,18.95,26.72,36.55,Alberta,electronic service technicians (household and business equipment)
2242,ER4830,16.0,25.0,43.96,20.0,26.72,38.37,Alberta,electronic service technicians (household and business equipment)
2242,ER4850,16.03,26.71,48.08,18.95,26.72,36.55,Alberta,electronic service technicians (household and business equipment)
2242,ER4860,15.73,26.0,48.08,16.25,24.76,35.7,Alberta,electronic service technicians (household and business equipment)
2242,ER4870,16.03,26.71,48.08,18.95,26.72,36.55,Alberta,electronic service technicians (household and business equipment)
2242,ER59,15.0,24.24,40.0,16.5,26.92,46.15,British Columbia,electronic service technicians (household and business equipment)
2242,ER5910,15.0,24.24,40.0,16.5,26.92,46.15,British Columbia,electronic service technicians (household and business equipment)
2242,ER5920,15.7,25.0,40.0,22.5,30.0,53.0,British Columbia,electronic service technicians (household and business equipment)
2242,ER5930,15.0,24.24,40.0,16.5,26.92,46.15,British Columbia,electronic service technicians (household and business equipment)
2242,ER5980,15.0,24.24,40.0,18.0,26.0,31.61,British Columbia,electronic service technicians (household and business equipment)
2243,ER00,22.0,36.0,52.0,22.75,39.0,57.69,National,industrial instrument technicians and mechanics
2243,ER12,24.5,33.15,46.15,21.0,36.65,66.0,Nova Scotia,industrial instrument technicians and mechanics
2243,ER13,24.5,33.15,46.15,21.0,36.65,66.0,New Brunswick,industrial instrument technicians and mechanics
2243,ER24,19.79,30.0,43.0,25.64,35.91,52.97,Quebec,industrial instrument technicians and mechanics
2243,ER2435,19.79,30.0,43.0,25.64,35.91,52.97,Quebec,industrial instrument technicians and mechanics
2243,ER2450,19.79,30.0,43.0,25.64,35.91,52.97,Quebec,industrial instrument technicians and mechanics
2243,ER2455,19.79,30.0,43.0,25.64,35.91,52.97,Quebec,industrial instrument technicians and mechanics
2243,ER2475,19.79,30.0,43.0,25.64,35.91,52.97,Quebec,industrial instrument technicians and mechanics
2243,ER35,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER3510,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER3515,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER3530,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER3550,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER3590,20.0,33.0,51.0,23.8,35.0,50.85,Ontario,industrial instrument technicians and mechanics
2243,ER47,31.0,41.0,50.0,26.67,39.0,53.0,Saskatchewan,industrial instrument technicians and mechanics
2243,ER48,22.95,41.9,54.0,24.4,41.0,61.25,Alberta,industrial instrument technicians and mechanics
2243,ER4830,28.79,43.716609,53.0,31.7,40.0,44.81,Alberta,industrial instrument technicians and mechanics
2243,ER4850,22.95,41.9,54.0,24.4,41.0,61.25,Alberta,industrial instrument technicians and mechanics
2244,ER00,16.0,32.17,43.59,16.0,35.9,48.08,National,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER24,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER2435,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER2440,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER2445,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER2450,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2244,ER2455,17.5,35.0,40.0,16.0,37.0,44.8,Quebec,"aircraft instrument, electrical and avionics mechanics, technicians and inspectors"
2251,ER00,15.0,25.96,43.96,18.0,25.64,41.03,National,architectural technologists and technicians
2251,ER24,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2420,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2425,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2435,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2440,16.6,22.0,29.785,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2445,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2450,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER2455,15.0,23.0,42.0,18.5,23.5,40.87,Quebec,architectural technologists and technicians
2251,ER35,16.5,25.0,43.96,17.0,24.0,37.5,Ontario,architectural technologists and technicians
2251,ER3510,16.5,25.0,43.96,17.0,24.0,37.5,Ontario,architectural technologists and technicians
2251,ER3530,20.19,27.47,43.96,17.5,24.0,37.5,Ontario,architectural technologists and technicians
2251,ER3540,16.5,25.0,43.96,17.0,24.0,37.5,Ontario,architectural technologists and technicians
2251,ER3550,16.5,25.0,43.96,17.0,24.0,37.5,Ontario,architectural technologists and technicians
2251,ER48,25.0,34.41,43.92,22.0,30.57,46.65,Alberta,architectural technologists and technicians
2251,ER4830,22.4,34.71,56.71,22.0,30.57,46.65,Alberta,architectural technologists and technicians
2251,ER4860,22.4,31.695,45.74,22.0,30.57,46.65,Alberta,architectural technologists and technicians
2251,ER5920,20.576837,29.605,37.038307,23.0,35.0,41.03,British Columbia,architectural technologists and technicians
2252,ER00,16.75,25.48,44.0,17.95,28.0,44.1,National,industrial designers
2252,ER24,16.59,22.75,35.0,17.5,25.0,38.46,Quebec,industrial designers
2252,ER2420,16.59,22.75,35.0,17.5,25.0,38.46,Quebec,industrial designers
2252,ER2425,16.59,22.75,35.0,17.8,24.0,33.65,Quebec,industrial designers
2252,ER2435,16.59,22.75,35.0,17.5,25.0,38.46,Quebec,industrial designers
2252,ER2440,16.59,22.75,35.0,17.5,25.0,38.46,Quebec,industrial designers
2252,ER35,19.23,27.33,46.67,19.23,31.25,51.92,Ontario,industrial designers
2252,ER3530,19.23,29.06,48.08,14.42,31.0,60.51,Ontario,industrial designers
2252,ER3540,19.23,27.33,46.67,19.23,31.25,51.92,Ontario,industrial designers
2252,ER3550,19.23,27.33,46.67,19.23,31.25,51.92,Ontario,industrial designers
2252,ER3570,19.23,27.33,46.67,19.23,31.25,51.92,Ontario,industrial designers
2252,ER48,27.88,31.59,71.0,31.5,35.92,49.01,Alberta,industrial designers
2252,ER4830,27.88,31.59,71.0,31.5,35.92,49.01,Alberta,industrial designers
2253,ER00,16.5,25.53,44.62,18.0,27.75,45.05,National,drafting technologists and technicians
2253,ER10,17.0,25.0,40.0,21.0,31.32,36.0,Newfoundland and Labrador,drafting technologists and technicians
2253,ER12,17.0,26.44,40.0,18.0,28.85,38.46,Nova Scotia,drafting technologists and technicians
2253,ER1250,17.0,26.0,48.08,18.0,28.85,38.46,Nova Scotia,drafting technologists and technicians
2253,ER13,17.0,25.0,40.0,19.0,24.62,40.0,New Brunswick,drafting technologists and technicians
2253,ER24,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2420,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2425,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2430,15.0,21.89,40.53,17.0,22.0,31.6,Quebec,drafting technologists and technicians
2253,ER2433,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2440,14.41,20.0,26.92,16.67,23.0,29.81,Quebec,drafting technologists and technicians
2253,ER2450,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2455,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2460,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2465,15.0,21.89,40.53,16.67,24.73,35.0,Quebec,drafting technologists and technicians
2253,ER2470,15.0,21.89,40.53,18.31,24.0,37.0,Quebec,drafting technologists and technicians
2253,ER35,14.0,25.0,46.15,18.0,27.0,45.05,Ontario,drafting technologists and technicians
2253,ER3510,14.0,25.0,46.15,15.0,25.0,37.5,Ontario,drafting technologists and technicians
2253,ER3515,14.0,25.0,46.15,18.0,27.0,45.05,Ontario,drafting technologists and technicians
2253,ER3530,14.0,25.0,49.45,17.65,27.32,47.2,Ontario,drafting technologists and technicians
2253,ER3550,14.0,25.0,46.15,18.0,27.0,43.0,Ontario,drafting technologists and technicians
2253,ER3560,14.0,25.0,46.15,18.0,27.0,45.05,Ontario,drafting technologists and technicians
2253,ER3570,14.0,25.0,46.15,18.0,27.0,45.05,Ontario,drafting technologists and technicians
2253,ER3590,14.0,25.0,46.15,20.0,26.5,33.0,Ontario,drafting technologists and technicians
2253,ER3595,14.0,25.0,46.15,18.0,27.0,45.05,Ontario,drafting technologists and technicians
2253,ER46,15.38,25.0,32.31,18.0,25.0,37.98,Manitoba,drafting technologists and technicians
2253,ER4650,15.38,25.0,32.31,18.0,23.59,32.97,Manitoba,drafting technologists and technicians
2253,ER47,20.5,25.48,39.98,23.08,31.15,48.08,Saskatchewan,drafting technologists and technicians
2253,ER4710,20.5,25.48,39.98,22.0,30.0,48.08,Saskatchewan,drafting technologists and technicians
2253,ER4730,22.0,25.0,31.79,25.0,31.15,40.42,Saskatchewan,drafting technologists and technicians
2253,ER48,19.46,30.0,48.08,21.75,33.75,50.0,Alberta,drafting technologists and technicians
2253,ER4810,22.49,30.41,38.32,20.0,27.16,42.6,Alberta,drafting technologists and technicians
2253,ER4820,19.25,32.21,57.44,25.0,37.43,68.0,Alberta,drafting technologists and technicians
2253,ER4830,22.0,33.17,51.0,22.0,37.5,50.0,Alberta,drafting technologists and technicians
2253,ER4850,19.46,30.0,48.08,25.0,33.0,38.47,Alberta,drafting technologists and technicians
2253,ER4860,19.0,28.69,42.0,21.75,33.75,50.0,Alberta,drafting technologists and technicians
2253,ER4870,26.22,32.47,47.14,21.75,33.75,50.0,Alberta,drafting technologists and technicians
2253,ER59,15.58,23.65,36.06,20.0,30.0,39.0,British Columbia,drafting technologists and technicians
2253,ER5910,15.58,23.65,36.06,18.5,28.85,39.0,British Columbia,drafting technologists and technicians
2253,ER5920,15.58,24.0,36.06,21.54,29.0,39.0,British Columbia,drafting technologists and technicians
2253,ER5930,15.58,23.65,36.06,20.0,30.0,39.0,British Columbia,drafting technologists and technicians
2254,ER00,17.0,24.0,40.0,19.0,30.0,43.0,National,land survey technologists and technicians
2254,ER12,13.19,18.26,30.77,19.0,26.5,36.0,Nova Scotia,land survey technologists and technicians
2254,ER48,18.0,30.0,45.0,20.0,30.0,43.0,Alberta,land survey technologists and technicians
2254,ER4830,18.0,30.0,45.0,20.0,30.0,38.0,Alberta,land survey technologists and technicians
2254,ER4860,18.0,30.0,45.0,19.26,29.92,45.13,Alberta,land survey technologists and technicians
2255,ER00,19.23,31.87,49.04,21.0,34.87,46.7,National,technical occupations in geomatics and meteorology
2255,ER12,15.0,26.8,56.41,21.98,30.41,40.47,Nova Scotia,technical occupations in geomatics and meteorology
2255,ER13,15.0,26.8,56.41,21.98,30.41,40.47,New Brunswick,technical occupations in geomatics and meteorology
2255,ER24,20.0,30.0,47.0,20.33,28.0,38.46,Quebec,technical occupations in geomatics and meteorology
2255,ER2420,20.0,30.0,47.0,20.33,28.0,38.46,Quebec,technical occupations in geomatics and meteorology
2255,ER35,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3510,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3515,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3520,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3530,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3540,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3550,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER3590,19.23,31.79,40.87,24.04,34.87,44.0,Ontario,technical occupations in geomatics and meteorology
2255,ER48,27.3,36.52,60.31,24.04,41.21,51.0,Alberta,technical occupations in geomatics and meteorology
2255,ER4810,29.81,39.25,48.2,23.01,44.16,50.48,Alberta,technical occupations in geomatics and meteorology
2255,ER4820,21.85,35.712664,44.37,29.81,41.23,58.57,Alberta,technical occupations in geomatics and meteorology
2255,ER4830,25.99,37.35,58.68,24.04,41.21,51.0,Alberta,technical occupations in geomatics and meteorology
2255,ER4860,27.07,39.645,48.69,21.95,41.03,41.21,Alberta,technical occupations in geomatics and meteorology
2255,ER4870,24.738385,39.25,112.84237,24.04,41.21,51.0,Alberta,technical occupations in geomatics and meteorology
2255,ER59,21.75,30.45,68.03,20.0,31.04,57.69,British Columbia,technical occupations in geomatics and meteorology
2255,ER5910,21.75,30.45,68.03,20.0,31.04,57.69,British Columbia,technical occupations in geomatics and meteorology
2255,ER5920,21.75,30.45,68.03,20.0,31.04,57.69,British Columbia,technical occupations in geomatics and meteorology
2255,ER5930,21.75,30.45,68.03,20.0,31.04,57.69,British Columbia,technical occupations in geomatics and meteorology
2255,ER5950,21.75,30.45,68.03,20.0,31.04,57.69,British Columbia,technical occupations in geomatics and meteorology
2261,ER00,18.0,30.77,50.0,25.0,35.04,60.0,National,non-destructive testers and inspection technicians
2261,ER10,25.0,34.76,52.0,25.0,36.0,58.0,Newfoundland and Labrador,non-destructive testers and inspection technicians
2261,ER12,18.46,29.65,55.0,24.5,35.57,55.0,Nova Scotia,non-destructive testers and inspection technicians
2261,ER13,18.46,29.65,55.0,18.1,30.0,50.0,New Brunswick,non-destructive testers and inspection technicians
2261,ER1330,16.68,29.9,50.355,18.1,30.0,46.21,New Brunswick,non-destructive testers and inspection technicians
2261,ER35,12.02,26.22,41.0,21.4,35.0,49.23,Ontario,non-destructive testers and inspection technicians
2261,ER3530,17.18,26.5,41.63,21.4,35.0,49.23,Ontario,non-destructive testers and inspection technicians
2261,ER3540,12.02,26.22,41.0,21.4,35.0,49.23,Ontario,non-destructive testers and inspection technicians
2261,ER3550,12.02,26.22,41.0,21.4,35.0,49.23,Ontario,non-destructive testers and inspection technicians
2261,ER48,18.5,32.0,55.0,25.0,42.0,75.0,Alberta,non-destructive testers and inspection technicians
2261,ER4830,18.5,32.0,55.0,25.0,42.0,75.0,Alberta,non-destructive testers and inspection technicians
2261,ER4860,18.5,32.0,55.0,25.24,42.0,79.33,Alberta,non-destructive testers and inspection technicians
2261,ER59,20.0,33.0,47.01,22.4,35.68,49.0,British Columbia,non-destructive testers and inspection technicians
2261,ER5920,19.71,31.694249,48.0,22.4,35.68,49.0,British Columbia,non-destructive testers and inspection technicians
2262,ER00,21.0,38.0,51.28,23.0,36.25,50.0,National,engineering inspectors and regulatory officers
2262,ER35,25.0,32.42,45.89,25.0,34.87,47.0,Ontario,engineering inspectors and regulatory officers
2262,ER3530,25.0,32.42,45.89,25.0,34.87,47.0,Ontario,engineering inspectors and regulatory officers
2262,ER3540,25.0,32.42,45.89,25.0,34.87,47.0,Ontario,engineering inspectors and regulatory officers
2262,ER48,26.93,38.55,49.02,27.34,40.0,52.0,Alberta,engineering inspectors and regulatory officers
2262,ER4830,28.05,38.7,45.55,27.34,40.0,52.0,Alberta,engineering inspectors and regulatory officers
2263,ER00,20.0,35.0,50.0,21.98,36.06,52.88,National,inspectors in public and environmental health and occupational health and safety
2263,ER10,19.0,35.0,69.23,26.82,37.5,57.69,Newfoundland and Labrador,inspectors in public and environmental health and occupational health and safety
2263,ER1010,20.0,34.0,64.9,28.21,38.46,55.29,Newfoundland and Labrador,inspectors in public and environmental health and occupational health and safety
2263,ER1030,19.0,35.0,69.23,26.82,37.5,57.69,Newfoundland and Labrador,inspectors in public and environmental health and occupational health and safety
2263,ER1040,19.0,35.0,69.23,26.82,37.5,57.69,Newfoundland and Labrador,inspectors in public and environmental health and occupational health and safety
2263,ER12,16.0,29.0,46.7,18.0,33.33,43.27,Nova Scotia,inspectors in public and environmental health and occupational health and safety
2263,ER1250,19.23,30.77,46.7,18.0,33.33,43.27,Nova Scotia,inspectors in public and environmental health and occupational health and safety
2263,ER13,24.0,31.28,48.08,24.5,36.92,52.31,New Brunswick,inspectors in public and environmental health and occupational health and safety
2263,ER1330,24.0,31.28,48.08,24.5,36.92,54.0,New Brunswick,inspectors in public and environmental health and occupational health and safety
2263,ER24,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2425,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2435,20.0,31.87,43.0,21.0,38.0,48.08,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2440,20.0,31.87,43.0,33.85,37.3,45.67,Quebec,inspectors in public and environmental health and occupational health and safety
